y,dir,31268,31418,31568,31718,31868,32018,32168,32318,32468,32618,32768,32918,33068,33218,33368,33518,33668,33818,33968,34118,34268
31268,fwd,39128,38925,38684,38455,38195,37936,37682,37428,37221,37139,37174,37136,36934,36801,36737,36718,36713,36707,36704,36691,36681
31268,back,36740,36737,36731,36731,36736,36739,36749,36759,36768,36779,36777,36763,36737,36718,36704,36692,36675,36666,36660,36657,36665
31568,fwd,36802,36854,36883,36884,36864,36845,36818,36790,36725,36690,36666,36651,36637,36624,36626,36630,36635,36642,36643,36641,36638
31568,back,36647,36653,36661,36670,36681,36683,36685,36701,36710,36718,36725,36733,36739,36747,36745,36721,36684,36654,36639,36629,36635
31868,fwd,36754,36878,36947,36977,36936,36865,36804,36767,36725,36644,36623,36626,36617,36621,36626,36630,36636,36638,36645,36645,36642
31868,back,36744,36718,36691,36661,36620,36593,36605,36621,36629,36641,36661,36683,36678,36673,36663,36662,36667,36665,36658,36649,36641
32168,fwd,36854,36952,37035,37088,37131,37146,37148,37141,37133,37112,37070,37033,36999,36980,36962,36943,36917,36897,36884,36874,36859
32168,back,36783,36782,36781,36773,36772,36773,36775,36783,36780,36778,36779,36781,36784,36788,36799,36814,36826,36841,36842,36849,36852
32468,fwd,36882,36981,37076,37142,37169,37181,37168,37152,37133,37092,37067,37040,36993,36950,36925,36896,36855,36817,36788,36762,36752
32468,back,36752,36740,36729,36717,36710,36698,36693,36694,36694,36695,36695,36697,36701,36705,36705,36703,36710,36723,36734,36739,36745
32768,fwd,36847,36944,37046,37119,37162,37223,37280,37339,37400,37457,37506,37522,37533,37546,37557,37566,37576,37582,37599,37628,37658
32768,back,38699,38688,38681,38618,38554,38477,38402,38319,38245,38172,38099,38048,38004,37954,37912,37880,37845,37801,37757,37716,37684
33068,fwd,38694,38656,38608,38556,38497,38439,38410,38382,38361,38344,38324,38306,38280,38255,38237,38214,38198,38185,38170,38157,38144
33068,back,37750,37771,37792,37806,37824,37843,37868,37894,37923,37953,37984,38005,38030,38054,38067,38076,38084,38088,38108,38121,38132
33368,fwd,37752,37749,37726,37704,37663,37622,37584,37548,37518,37492,37470,37445,37420,37396,37375,37353,37323,37295,37274,37252,37231
33368,back,36828,36846,36862,36876,36885,36889,36900,36917,36939,36969,37001,37037,37052,37068,37084,37099,37112,37121,37145,37169,37199
33668,fwd,36885,36990,37086,37165,37245,37330,37390,37437,37455,37467,37471,37471,37468,37460,37460,37453,37451,37448,37446,37450,37451
33668,back,37395,37390,37390,37379,37368,37353,37336,37323,37322,37325,37340,37368,37394,37417,37422,37429,37433,37435,37437,37438,37444
33968,fwd,37401,37407,37409,37390,37365,37326,37300,37263,37248,37241,37230,37218,37197,37175,37156,37131,37119,37115,37119,37121,37127
33968,back,37140,37139,37138,37143,37149,37146,37143,37140,37137,37138,37136,37132,37131,37133,37133,37136,37134,37136,37138,37136,37135
34268,fwd,37179,37205,37219,37226,37204,37175,37125,37057,37015,36980,36992,36991,36994,36996,37000,37000,36995,36995,36991,36986,36982
34268,back,37061,37045,37038,37028,37019,37005,36987,36979,36979,36983,36985,36990,36992,36993,36987,36983,36980,36979,36982,36982,36979
