y,dir,17768,19268,20768,22268,23768,25268,26768,28268,29768,31268,32768,34268,35768,37268,38768,40268,41768,43268,44768,46268,47768
17768,fwd,49445,49565,49648,49782,49815,49810,49916,49890,49894,49899,50060,50167,50199,50239,50323,50390,50372,50335,50303,50304,50325
17768,back,50513,50574,50563,50541,50534,50503,50550,50518,50589,50541,50535,50503,50515,50531,50501,50543,50522,50461,50472,50400,50346
20768,fwd,50519,50562,50597,50614,50690,50705,50782,50895,50997,51097,51257,51410,51556,51712,51850,52024,52184,52357,52505,52585,52643
20768,back,52234,52247,52261,52281,52300,52335,52370,52403,52453,52535,52621,52714,52811,52828,52855,52888,52908,52877,52827,52757,52701
23768,fwd,52077,51936,51805,51637,51440,51268,51058,50840,50614,50384,50176,49976,49807,49692,49597,49511,49436,49361,49296,49238,49198
23768,back,48971,48960,48951,48943,48937,48928,48931,48933,48944,48952,48961,48973,48984,49005,49026,49047,49069,49086,49104,49134,49163
26768,fwd,48836,48823,48787,48765,48681,48591,48467,48322,48221,48086,47966,47870,47794,47727,47661,47605,47553,47516,47485,47452,47415
26768,back,46818,46828,46841,46853,46864,46881,46896,46908,46923,46936,46948,46960,46974,46989,47025,47069,47120,47185,47254,47316,47367
29768,fwd,46890,46970,46984,46967,46905,46852,46787,46734,46660,46639,46606,46601,46579,46580,46565,46567,46532,46523,46471,46437,46378
29768,back,46085,46086,46098,46114,46140,46157,46171,46180,46188,46196,46201,46217,46225,46234,46227,46247,46254,46276,46283,46311,46353
32768,fwd,46232,46431,46630,46515,46462,46337,46344,46317,46339,46355,46279,46346,46253,46358,46269,46323,46322,46300,46334,46252,46321
32768,back,46022,46011,45996,45977,45959,45967,45983,45997,46013,46020,46028,46031,46034,46038,46044,46050,46041,46019,45978,46031,46157
35768,fwd,46192,46402,46460,46430,46403,46403,46360,46317,46310,46292,46281,46314,46366,46372,46371,46339,46315,46241,46245,46221,46176
35768,back,46134,46141,46114,46087,46126,46158,46117,46082,46091,46130,46168,46138,46082,46120,46162,46179,46184,46222,46213,46194,46167
38768,fwd,46294,46501,46606,46717,46870,46999,47090,47181,47185,47211,47200,47262,47268,47233,47187,47190,47165,47103,47019,46935,46850
38768,back,46295,46300,46304,46301,46302,46303,46307,46310,46319,46332,46340,46346,46346,46349,46384,46427,46476,46529,46587,46669,46750
41768,fwd,46465,46661,46867,47062,47182,47154,47132,47041,46975,46914,46852,46831,46630,46458,46330,46238,46167,46120,46090,46079,46076
41768,back,46080,46084,46081,46086,46096,46090,46087,46093,46097,46097,46092,46096,46102,46098,46100,46094,46090,46090,46084,46080,46076
44768,fwd,46241,46451,46661,46867,46996,46968,46904,46828,46790,46774,46765,46740,46587,46455,46391,46366,46360,46346,46331,46316,46304
44768,back,46266,46270,46271,46276,46277,46279,46285,46286,46285,46288,46290,46293,46294,46293,46295,46298,46296,46295,46293,46291,46294
47768,fwd,46425,46627,46822,46951,46907,46783,46833,46729,46844,46789,46820,46695,46694,46852,46742,46918,46696,46879,46782,46824,46748
47768,back,46875,46964,46928,46722,46816,46808,46664,46900,46728,46874,46870,46800,46811,46817,46734,46862,46702,46909,46727,46834,46765
