y,dir,31268,31418,31568,31718,31868,32018,32168,32318,32468,32618,32768,32918,33068,33218,33368,33518,33668,33818,33968,34118,34268
31268,fwd,40474,40459,40355,40192,39996,39861,39675,39500,39335,39158,39016,38874,38713,38524,38379,38220,38084,37979,37881,37817,37791
31268,back,37607,37531,37478,37414,37403,37420,37477,37549,37619,37677,37727,37767,37800,37788,37765,37737,37728,37740,37733,37757,37781
31568,fwd,37611,37566,37473,37407,37396,37408,37439,37502,37614,37770,37954,38132,38160,38216,38251,38314,38387,38452,38495,38549,38625
31568,back,37705,37826,37957,38130,38288,38424,38510,38582,38618,38652,38660,38682,38723,38735,38740,38738,38731,38731,38716,38694,38675
31868,fwd,37624,37562,37507,37447,37424,37446,37475,37560,37653,37804,37959,38104,38240,38376,38456,38527,38623,38748,38879,39018,39158
31868,back,38772,38869,38938,39001,39055,39133,39200,39244,39308,39352,39399,39421,39437,39470,39484,39474,39449,39433,39419,39352,39263
32168,fwd,38691,38565,38454,38348,38267,38190,38125,38050,37977,37892,37809,37785,37765,37776,37819,37899,37984,38097,38225,38336,38445
32168,back,38087,38140,38199,38260,38317,38381,38414,38447,38509,38567,38576,38602,38622,38641,38641,38630,38621,38616,38608,38591,38529
32468,fwd,38032,37983,37935,37909,37869,37858,37819,37823,37852,37886,37929,37984,38081,38176,38247,38338,38366,38428,38548,38663,38777
32468,back,38325,38358,38378,38388,38414,38493,38539,38595,38637,38698,38809,38867,38903,38930,38945,38961,38970,38965,38972,38921,38874
32768,fwd,38299,38257,38192,38138,38106,38056,38047,37945,37932,37931,37966,38009,38047,38091,38146,38236,38338,38441,38568,38676,38740
32768,back,38398,38417,38439,38471,38516,38562,38628,38695,38746,38805,38862,38902,38931,38950,38959,38960,38931,38902,38857,38814,38769
33068,fwd,38395,38393,38254,38144,38018,37907,37830,37793,37798,37840,37910,38005,38149,38285,38415,38564,38719,38781,38814,38779,38765
33068,back,38205,38186,38192,38212,38245,38293,38349,38441,38554,38643,38709,38742,38764,38772,38776,38770,38748,38711,38678,38655,38695
33368,fwd,38175,38167,38162,38142,38125,38098,38077,38044,38015,38009,38026,38076,38149,38145,38170,38215,38308,38388,38433,38425,38385
33368,back,38105,38101,38114,38119,38155,38196,38271,38365,38442,38518,38606,38704,38695,38680,38651,38610,38538,38480,38416,38363,38358
33668,fwd,38127,38152,38153,38137,38155,38175,38208,38223,38236,38249,38285,38341,38411,38484,38568,38603,38619,38598,38544,38492,38447
33668,back,38238,38221,38234,38278,38334,38387,38463,38530,38595,38627,38645,38634,38616,38592,38554,38516,38485,38458,38406,38375,38383
33968,fwd,38225,38210,38189,38167,38171,38177,38191,38213,38242,38269,38308,38310,38364,38445,38446,38442,38406,38347,38244,38173,38136
33968,back,38206,38231,38302,38376,38437,38487,38533,38576,38614,38635,38618,38578,38529,38476,38413,38340,38242,38140,38101,38070,38092
34268,fwd,38148,38102,38096,38090,38084,38087,38083,38082,38107,38167,38236,38306,38379,38412,38404,38374,38392,38308,38268,38240,38237
34268,back,38295,38241,38169,38159,38141,38155,38191,38224,38267,38309,38331,38311,38422,38366,38286,38227,38207,38215,38288,38281,38261
