y,dir,31268,31418,31568,31718,31868,32018,32168,32318,32468,32618,32768,32918,33068,33218,33368,33518,33668,33818,33968,34118,34268
31268,fwd,12168,12368,12563,12773,12977,13180,13380,13585,13791,14001,14206,14416,14622,14824,15034,15236,15446,15656,15866,16076,16286
31268,back,20576,20372,20172,19966,19758,19558,19350,19144,18944,18747,18538,18328,18131,17931,17730,17520,17316,17116,16906,16701,16495
31568,fwd,20779,20987,21195,21400,21592,21799,22009,22204,22413,22623,22816,23021,23228,23429,23639,23845,24045,24252,24453,24656,24850
31568,back,29173,28965,28762,28554,28344,28134,27929,27719,27513,27315,27120,26919,26720,26510,26304,26094,25891,25689,25479,25269,25060
31868,fwd,29380,29590,29800,30003,30213,30421,30630,30840,31050,31260,31464,31672,31882,32091,32300,32505,32715,32924,33123,33312,33520
31868,back,37762,37552,37342,37132,36928,36718,36509,36304,36111,35910,35705,35498,35288,35108,34903,34699,34504,34312,34108,33906,33721
32168,fwd,37972,38173,38377,38571,38779,38989,39199,39406,39589,39723,39818,39873,39857,39749,39647,39564,39472,39383,39297,39226,39164
32168,back,38537,38536,38564,38580,38590,38633,38649,38655,38658,38662,38664,38687,38731,38758,38788,38839,38887,38929,38974,39033,39108
32468,fwd,38486,38442,38418,38384,38366,38396,38431,38460,38498,38546,38592,38651,38689,38730,38764,38763,38726,38738,38758,38786,38839
32468,back,38324,38387,38428,38486,38537,38575,38598,38614,38633,38670,38665,38649,38651,38661,38709,38792,38860,38908,38932,38935,38899
32768,fwd,38312,38325,38350,38363,38369,38382,38389,38398,38367,38359,38330,38308,38287,38250,38276,38289,38337,38393,38483,38533,38539
32768,back,38519,38562,38556,38543,38499,38498,38456,38427,38376,38332,38306,38329,38350,38338,38376,38375,38388,38389,38399,38458,38491
33068,fwd,38489,38464,38451,38441,38412,38377,38352,38306,38250,38210,38192,38256,38333,38346,38412,38525,38632,38691,38740,38779,38789
33068,back,38357,38345,38318,38301,38293,38284,38281,38322,38390,38449,38509,38560,38596,38641,38690,38730,38749,38771,38781,38793,38792
33368,fwd,38378,38370,38355,38278,38255,38235,38196,38105,38067,38038,38042,38099,38217,38330,38404,38459,38501,38535,38562,38526,38491
33368,back,38429,38391,38359,38319,38285,38278,38310,38366,38415,38446,38456,38448,38426,38379,38334,38324,38334,38350,38377,38418,38449
33668,fwd,38438,38406,38396,38410,38430,38378,38329,38286,38251,38248,38261,38296,38323,38359,38387,38410,38444,38454,38455,38400,38372
33668,back,38437,38383,38345,38332,38355,38374,38349,38344,38342,38325,38307,38313,38309,38304,38274,38227,38233,38232,38256,38304,38343
33968,fwd,38426,38396,38356,38340,38321,38302,38289,38260,38229,38197,38185,38190,38241,38324,38393,38424,38464,38509,38589,38645,38662
33968,back,38307,38361,38365,38357,38334,38330,38313,38282,38246,38203,38165,38146,38175,38228,38308,38376,38444,38556,38645,38682,38680
34268,fwd,38274,38258,38233,38204,38206,38193,38201,38196,38205,38235,38259,38318,38405,38456,38517,38570,38583,38597,38614,38603,38611
34268,back,38175,38208,38215,38219,38194,38200,38236,38241,38216,38129,38114,38105,38071,38057,38031,38056,38133,38307,38507,38569,38596
