t_s,adcr
4.265490499994485,9
4.2657409999810625,-25
4.26599119999446,51
4.2662374999781605,40
4.266487499990035,23
4.266737300000386,64
4.266986599977827,21
4.267237499996554,-4
4.26748789998237,-31
4.267735199973686,2
4.267986999999266,-38
4.268239799974253,-66
4.268488100002287,3
4.268760399980238,-14
4.268987099989317,38
4.269239599991124,26
4.269489099999191,11
4.269738699978916,64
4.269990499975393,86
4.270260399993276,9
4.270485599990934,-11
4.27073969997582,-10
4.27098939998541,-18
4.271239199995762,-36
4.271489299979294,-32
4.271760199975688,-41
4.271985899977153,-26
4.272239499987336,-25
4.272489199996926,-31
4.272739799984265,38
4.272989199991571,17
4.273239699978149,83
4.27348879998317,35
4.273740199976601,-24
4.273989499983145,21
4.274239599995781,-32
4.274510099989129,-27
4.274737100000493,-84
4.275013399979798,20
4.275297899992438,-83
4.275532799976645,0
4.275791699998081,-28
4.276055299997097,-73
4.27643219998572,-73
4.276735199993709,-30
4.277310699981172,-47
4.278006199980155,54
4.278491699980805,10
4.278770299977623,18
4.2790559999994,45
4.27939109998988,11
4.279661099979421,18
4.279912400001194,3
4.280161699978635,-68
4.280432799976552,42
4.280762899987167,-1
4.281036000000313,-14
4.281312799983425,-29
4.281617399974493,0
4.281888299999991,17
4.282158599991817,30
4.282430999999633,12
4.282764099974884,56
4.283037699991837,78
4.283313299994916,69
4.283619499998167,23
4.283892699982971,-5
4.284166799974628,-28
4.284429799998179,14
4.2847467999963555,-61
4.284994299989194,24
4.285247499996331,20
4.285515299998224,-29
4.285786799999187,-59
4.286060599988559,-25
4.286392899986822,-51
4.286667799984571,-49
4.286934499978088,-66
4.287226899992675,-20
4.28747559999465,-45
4.287725299975136,-67
4.28799589999835,-44
4.288267299998552,-42
4.288523700000951,-29
4.288788399979239,-64
4.289059399976395,-58
4.289393499988364,30
4.289672299986705,13
4.289932899991982,-20
4.290202499978477,-15
4.290518900001189,43
4.290774299995974,43
4.291044599987799,87
4.291319799987832,49
4.291604400001233,-4
4.291851699992549,55
4.292099999991478,18
4.292351099982625,15
4.292600799992215,-24
4.29285109997727,-44
4.293359399976907,-72
4.293784499983303,37
4.294410099973902,-41
4.294713099981891,18
4.295085899997503,38
4.2953877999971155,-79
4.29568099998869,-33
4.295960499992361,-18
4.296245299978182,-14
4.296528099977877,3
4.296808599989163,19
4.29713819999597,49
4.297419599985005,64
4.297684799996205,50
4.29799729998922,-3
4.298265299992636,-11
4.298539499985054,-5
4.298805400001584,9
4.299140799994348,-63
4.2994148999860045,1
4.299680199997965,-17
4.300000199989881,-2
4.300264999998035,15
4.300519299984444,-19
4.3007730999961495,-23
4.301026299974183,-59
4.301265299989609,-33
4.301538699975936,-25
4.301811999990605,-26
4.302099699998507,-18
4.3023535999818705,-41
4.30261809998774,-74
4.302895100001479,-79
4.303203399991617,-19
4.303475499997148,-42
4.303725999983726,0
4.303975899994839,-71
4.304230599984294,-20
4.304459599981783,-83
4.304726899979869,11
4.304976899991743,2
4.305225399992196,-44
4.305476399982581,50
4.305726399994455,27
4.3059760999749415,-13
4.3062475999759044,53
4.306518400000641,62
4.306776999990689,72
4.307039099978283,19
4.307308599993121,29
4.307643099979032,-6
4.307921599975089,14
4.308191299991449,7
4.308501299994532,-81
4.308753499994054,-15
4.309001999994507,-20
4.30924750000122,-61
4.309517599991523,36
4.309873099991819,51
4.310448799980804,-86
4.310978499997873,-19
4.3114065999980085,58
4.3117399999755435,-4
4.312217500002589,39
4.312573499977589,52
4.312859999976354,-2
4.313098699989496,53
4.3133696999866515,65
4.3136402999807615,46
4.313913699996192,24
4.3141799999866635,40
4.314519899984589,-10
4.314771599980304,-30
4.315045800001826,-22
4.315309300000081,2
4.3156420000013895,2
4.3159158999915235,30
4.3161593999830075,-13
4.31641369999852,-36
4.316699399991194,-29
4.31697649997659,-39
4.317234899994219,-9
4.317498499993235,-19
4.3177654999890365,16
4.3180391999776475,5
4.318305099994177,22
4.3186424000014085,65
4.318922399979783,81
4.319173199997749,69
4.319429900002433,72
4.319766999979038,22
4.320049999980256,3
4.320299399987562,-22
4.320562699984293,39
4.3208544999943115,-19
4.321100899978774,80
4.321372999984305,37
4.321642900002189,45
4.321923699986655,35
4.3221903999801725,6
4.322501599992393,-39
4.322747999976855,-64
4.323019099974772,-65
4.323269299988169,21
4.323527799977455,-5
4.3238140999746975,-21
4.324126699997578,-37
4.324393799994141,-90
4.324664299987489,-66
4.324932999996236,-86
4.325267299980624,-31
4.325544599996647,-21
4.325826899992535,-52
4.3261511999880895,33
4.326676299999235,1
4.327096499997424,-13
4.327844599989476,36
4.328296599996975,28
4.328819299989846,5
4.329191799974069,-27
4.329687899997225,70
4.330039399996167,23
4.330334300000686,-40
4.3306245999992825,-17
4.330894899991108,-9
4.331166699994355,-26
4.3314337999909185,-23
4.331768499978352,13
4.33204169999226,65
4.332312099984847,13
4.332643899979303,-60
4.33291499997722,-37
4.333185899973614,-85
4.333435099979397,17
4.33377019999898,-32
4.334018599998672,-45
4.334289299993543,-37
4.334557800000766,-10
4.334877999994205,-33
4.335123299999395,-4
4.3353934999904595,-21
4.335664499987615,-3
4.335932899994077,-21
4.336269299994456,36
4.336539899988566,50
4.3368095999758225,15
4.3371231999772135,79
4.3373933999973815,23
4.337672299996484,19
4.33793819998391,17
4.338269300002139,-49
4.338522999983979,-83
4.338771699985955,14
4.339018300001044,30
4.339291299984325,-36
4.339562499983003,-41
4.33989339999971,-84
4.340164099994581,-78
4.340433699981077,-93
4.340751299983822,13
4.341019899991807,-10
4.341291199991247,-5
4.34155829998781,-5
4.341929999995045,-5
4.342185199988307,24
4.342519899975741,-38
4.342777899990324,-56
4.3431497999990825,-31
4.3434950999799185,0
4.343939299986232,-101
4.344268599990755,31
4.344586299994262,-58
4.3449528999917675,-48
4.345310399978189,54
4.345609699987108,64
4.345892699988326,-34
4.346167499985313,-25
4.346453599981032,-28
4.346729599987157,-65
4.346976599976188,-11
4.347227699996438,-99
4.347477899980731,0
4.347729000000982,-2
4.347976399993058,-50
4.348227599984966,5
4.348491499986267,8
4.348773799982155,38
4.349030099983793,19
4.349315799976466,-10
4.349649699986912,-31
4.349894499988295,-75
4.350144299998647,1
4.3503945999837015,7
4.350644799997099,-27
4.350915899995016,63
4.351187599997502,56
4.351433299976634,43
4.351772199996049,-14
4.352023499988718,-47
4.352268199989339,55
4.352547999995295,21
4.352815399994142,40
4.353104799985886,-51
4.3533592999738175,30
4.3536229000019375,1
4.353893799998332,-8
4.354166999983136,-9
4.354445199976908,-12
4.354769400000805,-19
4.355039299989585,-24
4.355309299979126,-10
4.355647999997018,40
4.355906999990111,33
4.356180999981007,18
4.356518699991284,33
4.356789799989201,51
4.357057899993379,16
4.35739449999528,-23
4.357779699988896,-18
4.358110499975737,20
4.358377799973823,29
4.358615599980112,28
4.358840000000782,49
4.359105999988969,41
4.359345599979861,0
4.359619399998337,-34
4.360017300001346,-22
4.360275499988347,0
4.360658199992031,-34
4.361050399980741,45
4.361281399993459,8
4.361516299977666,57
4.361816099990392,40
4.362147599982563,-7
4.362419399985811,-74
4.362719099997776,19
4.362976299977163,-23
4.3633598999876995,6
4.363649999984773,64
4.363901499978965,50
4.364139499986777,12
4.364390499977162,61
4.364641299995128,33
4.364911799988477,9
4.365161299996544,26
4.36539009999251,22
4.365640699979849,-25
4.365889699984109,-82
4.366140599973733,1
4.36638939997647,-30
4.366614699974889,54
4.366869999998016,-8
4.367118199996185,68
4.367371100001037,39
4.367661299998872,9
4.367935599992052,58
4.368244899989804,28
4.368495099974098,65
4.368750099994941,57
4.369000499980757,9
4.36924299999373,34
4.3694926999742165,21
4.369772699981695,19
4.370019900001353,-3
4.370291899977019,0
4.370562899974175,-27
4.370894599996973,34
4.371145199984312,26
4.3713962999754585,-14
4.371648899978027,-4
4.3719174999860115,-27
4.372172199975466,-31
4.372421599982772,-28
4.372696299978998,-4
4.372998499980895,-20
4.373250099975849,-5
4.373497900000075,-36
4.373895500000799,-85
4.374197400000412,-22
4.374477899982594,-9
4.374729399976786,-41
4.374977499974193,30
4.375227799988352,16
4.375476499990327,55
4.37572640000144,27
4.376021799980663,38
4.376272499997867,34
4.376653299987083,-2
4.376973699982045,-72
4.377343200001633,-10
4.377684799983399,27
4.378075699991314,-64
4.378363600000739,79
4.378679599991301,-9
4.378972199978307,-16
4.379264599992894,-96
4.379673099989304,-12
4.379943199979607,84
4.3802394999947865,6
4.380505799985258,3
4.380792299984023,13
4.381053899996914,0
4.381395399977919,-46
4.381659599981504,-8
4.381932399992365,2
4.382268899993505,46
4.3825443999958225,45
4.382800999999745,35
4.383057699975325,-8
4.383394999982556,41
4.383640399988508,13
4.38389259998803,19
4.384147299977485,-3
4.3844003999838606,-6
4.384646399994381,-55
4.384891900001094,-10
4.3851674999750685,-4
4.3854386000020895,13
4.385749599983683,20
4.386015800002497,-13
4.386268899979768,-10
4.386522899992997,7
4.386788699979661,-29
4.387029099976644,-1
4.387324799987255,-80
4.38762989998213,-6
4.3878756999911275,-15
4.38812789999065,-78
4.3883957999933045,-49
4.38866679999046,-38
4.388916899973992,-24
4.389156899997033,-76
4.389386800001375,15
4.389614399988204,43
4.389900999987731,20
4.390150599996559,0
4.390409599989653,-34
4.390664199978346,59
4.390910299989628,60
4.391134699981194,9
4.391383499983931,-28
4.391611599974567,-76
4.391865399986273,-14
4.392116299975896,-41
4.392349699977785,30
4.392596899997443,-37
4.392847599985544,68
4.393236499978229,34
4.3935381999763194,-85
4.394382999977097,21
4.394740799994906,51
4.395007799990708,-48
4.395316099980846,-52
4.395625199977076,4
4.395944599993527,20
4.39627689999179,48
4.396590899996227,-58
4.396913899981882,-37
4.397158699983265,-29
4.3973817999940366,-36
4.397629099985352,2
4.3978782999911346,-8
4.398111199989216,45
4.398359999991953,46
4.39861039997777,34
4.398860999994213,98
4.399135699990438,40
4.399409599980572,71
4.399681099981535,40
4.400011499994434,13
4.400281699985499,11
4.4005531999864615,-14
4.400887600000715,-7
4.401158099994063,-39
4.401431899983436,-29
4.40176359997713,67
4.4020355999819,64
4.402306799980579,92
4.4026506999798585,43
4.402887399977772,19
4.403160099987872,28
4.403434199979529,-1
4.403769799973816,-26
4.404016299988143,-86
4.404271499981405,0
4.404538299975684,-21
4.404812900000252,10
4.405050299974391,-15
4.405306999979075,30
4.405644899990875,-43
4.405911899986677,-17
4.406181799975457,-28
4.406523199984804,-16
4.406767699983902,12
4.40704530000221,-9
4.407306099979905,-38
4.407644899998559,37
4.407893099996727,22
4.408173999981955,14
4.408432099997299,12
4.408681499975501,38
4.409002699976554,98
4.409254699974554,14
4.409504099981859,44
4.4098538999969605,11
4.411013199976878,-53
4.411402899975656,-36
4.411759399983566,-38
4.412074699997902,65
4.4123775999760255,59
4.412651599996025,56
4.413004399975762,-68
4.413253899983829,1
4.413504199997988,-57
4.413832799997181,-80
4.414079799986212,-47
4.4143082999798935,-69
4.414587099978235,1
4.414839899982326,-65
4.4150881999812555,0
4.415337699989323,44
4.415587800001958,64
4.415837299980922,46
4.416086699988227,1
4.4163361999962945,64
4.416586999985157,26
4.416838299977826,3
4.417089599999599,-18
4.417341599997599,-31
4.417600999993738,-23
4.417864099988947,-34
4.418113899999298,-89
4.418360199982999,-15
4.41861439999775,-20
4.41886199999135,-65
4.419112399977166,30
4.419363199995132,39
4.4196123000001535,58
4.41986199998064,44
4.420113599975593,-1
4.420366299978923,29
4.420637099974556,-15
4.420883799990406,-34
4.4211385999806225,-22
4.421386999980314,-64
4.421611500001745,-37
4.4218825999996625,-77
4.422111899999436,5
4.422364699974423,-34
4.422616099996958,56
4.422865899978206,23
4.423114799981704,6
4.423365399998147,73
4.42361489997711,-24
4.423865399992792,-14
4.424115499976324,-17
4.424340699973982,-69
4.424590599985095,22
4.424839399987832,-15
4.425089600001229,-42
4.425345099996775,43
4.42558999999892,26
4.425839499977883,60
4.426090499997372,17
4.426407899998594,-20
4.42674509997596,-8
4.42703769999207,-105
4.427421999978833,-26
4.427762799983611,-30
4.428110199980438,-76
4.428514999977779,-70
4.428898399986792,-95
4.429151099990122,-32
4.429399899992859,-85
4.4296465999796055,-4
4.42990170000121,-34
4.430164299992612,-53
4.4304359999950975,-54
4.430767299985746,-62
4.43103819998214,-56
4.431309199979296,-38
4.431642699986696,34
4.43191119999392,67
4.432160799973644,28
4.432412800000748,1
4.432663699990371,-40
4.432933999982197,-18
4.433265999978175,8
4.433521400002064,39
4.433769700000994,-19
4.434016899991548,-24
4.4342942999792285,25
4.434549999976298,-38
4.434808399993926,-65
4.435124699986773,51
4.435394799977075,21
4.4357110999990255,82
4.435994599974947,-3
4.436250699975062,-16
4.436515299981693,71
4.436854999978095,82
4.437192699988373,-63
4.437458300002618,-35
4.437724199990043,-48
4.438014699990163,-23
4.43828949998715,9
4.438555299973814,0
4.438891199999489,38
4.4391669999749865,14
4.439430300000822,20
4.439771799981827,-6
4.4400180999946315,-93
4.440289899997879,-98
4.440557399997488,-101
4.4408792999747675,-13
4.441112399974372,-77
4.441362899990054,12
4.441662899975199,31
4.441995699977269,-87
4.442273799999384,-33
4.442518299998483,0
4.442772699985653,-62
4.443185299984179,-74
4.443506899988279,-41
4.444191899994621,-59
4.444705699977931,-78
4.4451514999964274,20
4.445507099997485,13
4.4458847999922,-94
4.446132099983515,38
4.446379799977876,-18
4.4466290999844205,-26
4.446862899989355,-86
4.447114699985832,-8
4.447362999984762,-7
4.447611799987499,-44
4.447883499989985,47
4.448108299984597,16
4.448363299976336,60
4.448611599975266,62
4.448862199991709,25
4.449113099981332,0
4.4493839999777265,-46
4.449607599992305,-54
4.4498368999920785,10
4.450086899974849,-31
4.45033969997894,60
4.450586199993268,29
4.450836399977561,8
4.451087800000096,80
4.451336999976775,50
4.4515870999894105,10
4.451839399989694,-8
4.452088999998523,-14
4.452339599985862,-34
4.452597600000445,-71
4.45284859999083,-20
4.453098999976646,1
4.453369800001383,-78
