t_s,adcr
3.0069305999786593,8
3.0071877999871504,18
3.007438800006639,73
3.0077087999961805,37
3.0079814000055194,19
3.0082927999901585,26
3.0085864999855403,12
3.0088401999964844,-37
3.009108700003708,-65
3.009377599984873,-38
3.009625299979234,55
3.0099594999919645,-32
3.010230899992166,-36
3.0104993999993894,-38
3.0108380999881774,2
3.0110877999977674,32
3.011337799980538,-10
3.011608500004513,-23
3.0118727999797557,-27
3.012126999994507,-2
3.0124624999880325,73
3.0127337999874726,74
3.0130103999981657,90
3.01331609999761,12
3.0135896999854594,-13
3.013837699982105,-12
3.014087199990172,56
3.014337800006615,45
3.0146085000014864,9
3.0148728000058327,33
3.0151717999833636,19
3.0154245999874547,-3
3.0156911999802105,-13
3.0159754999913275,-12
3.0162525000050664,-40
3.016586699988693,-10
3.01685779998661,-36
3.0171268999984022,-15
3.017462299991166,36
3.0177111999946646,6
3.017962099984288,-11
3.018215699994471,-5
3.018482799991034,-55
3.0187520000035875,-23
3.0192389999865554,56
3.019619500002591,38
3.0199536999862175,21
3.020381799986353,-7
3.020767899986822,33
3.0211002999858465,-30
3.0213787999819033,16
3.0217721999797504,-14
3.022092800005339,-31
3.0224970999988727,27
3.022836999996798,-26
3.0231263999885414,-21
3.023459999996703,13
3.0237308999930974,8
3.023998999997275,11
3.024335099995369,-51
3.024606099992525,-101
3.024874299997464,-52
3.0252081000071485,-58
3.0254837999818847,-47
3.025748099986231,-22
3.0259995999804232,-31
3.0263388000021223,35
3.0265866999980062,49
3.0268368999822997,13
3.0271085999847855,-41
3.0273786000034306,5
3.0276705999858677,54
3.027942399989115,32
3.028191399993375,25
3.0284658999880776,23
3.0287326999823563,35
3.029085199988913,13
3.0293584000028204,0
3.02960089998669,-27
3.029866299999412,78
3.0301348000066355,66
3.0304417999868747,-21
3.0307120000070427,-31
3.03099589998601,-78
3.031280600000173,-22
3.031569299986586,-12
3.0318177999870386,-31
3.032072899979539,-82
3.0323167000024114,21
3.032570199982729,21
3.032818799983943,-64
3.0330723999941256,17
3.0333379000076093,-13
3.0336083000001963,-9
3.0338716999976896,-13
3.034127399994759,-33
3.0344624999852385,-88
3.0347127999993972,-13
3.0349619000044186,-20
3.0352125999925192,-21
3.0354830999858677,51
3.035953899991,56
3.036310900002718,11
3.0366973000054713,-5
3.037241799989715,-63
3.0376732999866363,24
3.0380206999834627,-7
3.0383189999847673,24
3.0386274000047706,-44
3.03891790000489,20
3.0392487999924924,35
3.0395044999895617,-34
3.0398355999786872,-3
3.0401070999796502,2
3.0403784999798518,-26
3.040710000001127,-72
3.0409787999815308,-82
3.0412552999914624,-89
3.041563699982362,-51
3.041814099997282,-16
3.0420749000040814,-69
3.0423352000070736,-69
3.0426053999981377,-26
3.0428747999831103,-19
3.0432075999851804,24
3.043482799985213,6
3.0437451000034343,12
3.044001999980537,25
3.044334100006381,74
3.0446045999997295,69
3.0448831999965478,71
3.0451878999883775,-31
3.0454818999860436,-1
3.0457491999841295,-27
3.0460884000058286,-7
3.0463380999863148,4
3.046590899990406,-41
3.0468400999961887,7
3.0471139999863226,-15
3.0473643000004813,-116
3.0476540999952704,6
3.047922700003255,-54
3.048165299987886,-70
3.048455099982675,-28
3.0488627000013366,-33
3.049176600005012,-27
3.0494475000014063,-23
3.0496916999982204,-77
3.0499377999803983,6
3.050186799984658,-32
3.0504753999994136,-74
3.050743200001307,-9
3.0510069000010844,-40
3.0514072999940254,-89
3.051655599992955,-35
3.051872599986382,-29
3.052184300002409,-9
3.052546999999322,9
3.0528260999999475,42
3.0531107999850065,13
3.0534333999967203,-53
3.05373739998322,-54
3.0541551999922376,-5
3.0544292999838945,-103
3.0548733999894466,-127
3.0551857999817003,-87
3.05546959998901,17
3.055717499984894,55
3.055959699995583,-12
3.056205000000773,-21
3.0564296999946237,62
3.0566819999949075,-5
3.0569307999976445,26
3.057180599978892,24
3.0574307999922894,3
3.0576803000003565,-50
3.0579301999823656,-47
3.058188599999994,-12
3.0584541999851353,-88
3.0587055000069086,-53
3.058931000006851,-62
3.0591838999825995,16
3.059433899994474,14
3.0596835000033025,25
3.05993329998455,78
3.0602043999824673,34
3.060428900003899,57
3.0606837999948766,20
3.060933100001421,-14
3.0611854000017047,4
3.061434300005203,-28
3.0617050000000745,-17
3.0619290999893565,-82
3.0621832000033464,6
3.062441599991871,-13
3.0626874000008684,-60
3.062969199992949,32
3.0632508999842685,-67
3.0635419999889564,-21
3.063812999986112,-48
3.064083799981745,-65
3.064355299982708,-12
3.0646235999884084,-29
3.0649591999826953,60
3.065248700004304,15
3.065588099998422,-101
3.065858499991009,-96
3.0661228999961168,-82
3.06637749998481,21
3.0667116999975406,-30
3.066962799988687,-21
3.0672130000020843,-85
3.0674622999795247,-4
3.067733899981249,5
3.068018799996935,-18
3.0683166999951936,-102
3.0685874999908265,-80
3.068857999984175,-95
3.069175299984636,-56
3.069573299988406,13
3.0700551999907475,21
3.0703547000011895,-57
3.0706968999875244,-3
3.071044299984351,39
3.0713837000075728,35
3.0716865999856964,2
3.07195280000451,-102
3.072214299987536,-94
3.072465499979444,-41
3.07271330000367,-102
3.0729660999786574,44
3.0732128999952693,10
3.0734636999841314,-36
3.0737332999997307,44
3.0739991999871563,58
3.0742513999866787,4
3.0745880999893416,-18
3.074857500003418,-28
3.075125500006834,-26
3.0753787999856286,-64
3.075627699989127,24
3.0759623000049032,-16
3.076213199994527,22
3.076462700002594,-38
3.0767128999868874,-21
3.0769617999903858,-91
3.0772380999987945,-85
3.077486399997724,23
3.0777404999826103,6
3.077982899994822,-34
3.078263999981573,59
3.0785257999959867,27
3.0788002999906894,-40
3.0790661000064574,54
3.0793381999828853,38
3.079592699999921,29
3.0798386999813374,-1
3.0800881999894045,85
3.0803373999951873,29
3.0806101000052877,56
3.080858300003456,73
3.0811318999913055,74
3.0814445999858435,4
3.081695500004571,-23
3.0819417999882717,76
3.0821905999910086,47
3.0824413999798708,-16
3.08273259998532,14
3.0829971999919508,8
3.083296800003154,24
3.0835482999973465,13
3.083816200000001,-8
3.0840693000063766,49
3.0843156999908388,18
3.084566300007282,4
3.0848363999975845,4
3.085108900006162,34
3.085373099980643,16
3.0856177999812644,-24
3.0859278999851085,-3
3.0862582999980077,1
3.0866104000015184,-38
3.087059199984651,-39
3.087408299994422,-90
3.0877227000019047,-7
3.0880108999845106,-11
3.0883609000011347,54
3.088671899982728,-99
3.0889600999944378,-54
3.08922110000276,-55
3.0894979999866337,15
3.089834999991581,60
3.090105199982645,91
3.090373599989107,85
3.0907097999879625,30
3.0909786999982316,15
3.091248999990057,14
3.091583700006595,-24
3.091854800004512,-22
3.09212689998094,-36
3.0924625000043306,1
3.092732699995395,37
3.0930036999925505,69
3.0932945999957155,53
3.093569699994987,23
3.093864599999506,11
3.0941731999919284,-58
3.094464499998139,-33
3.094714799983194,-29
3.0949682999926154,-65
3.0952334000030532,5
3.095499999995809,39
3.095837400003802,-25
3.096108199999435,-22
3.096380400005728,3
3.096714199986309,35
3.09696189998067,48
3.097218499984592,-10
3.097463299985975,-26
3.097716499993112,-9
3.0979827999835834,-84
3.0982560999982525,-66
3.098565799999051,-28
3.0988375000015367,-31
3.099113300006138,-2
3.0993664999841712,9
3.0996403000026476,15
3.0999406999908388,34
3.1002120999910403,0
3.1004625000059605,-6
3.100712099985685,46
3.100983599986648,4
3.10125569999218,3
3.1015771999955177,-24
3.1018582999822684,-1
3.102122699987376,14
3.102462899987586,30
3.1027279999980237,-82
3.103036799991969,-22
3.103552899992792,15
3.1039938000030816,-37
3.1043125999858603,16
3.104666500003077,-30
3.1049970999883953,-27
3.1052992999902926,12
3.1055894999881275,-124
3.1058384999923874,17
3.10608769999817,-2
3.106358699995326,-16
3.106628699984867,0
3.106959900003858,-101
3.107231000001775,-70
3.107502300001215,-68
3.1078374999924563,-3
3.1081081999873277,-9
3.1083809999981895,-4
3.1086917000066023,7
3.1090128000068944,-1
3.1093084999884013,-83
3.1095533999905456,-95
3.109838899981696,34
3.1100798999832477,15
3.110333399992669,-7
3.1105832000030205,-32
3.1108325999812223,66
3.1110827999946196,16
3.111332400003448,51
3.111583799996879,47
3.111832800001139,24
3.1120829999854323,47
3.1123322999919765,28
3.1126044999982696,8
3.112854100007098,10
3.11310419999063,-43
3.1133537999994587,-49
3.1136037999822292,-57
3.1138556999794673,-83
3.114106399996672,5
3.114354099991033,-31
3.114604500005953,36
3.114854799991008,46
3.1151043999998365,-1
3.11535459998413,54
3.115624199999729,36
3.11593639999046,49
3.1161883999884594,80
3.116437799995765,26
3.116687300003832,-5
3.1169376999896485,42
3.1171868999954313,-16
3.1174378999858163,-25
3.117686399986269,-55
3.1179363999981433,-13
3.118187799991574,-39
3.1184624999877997,-27
3.1187123999989126,-97
3.1190100999956485,-2
3.119361699995352,-34
3.1197432999906596,39
3.1202111000020523,-41
3.1205725999898277,-64
3.120855599991046,-87
3.1211157999932766,-16
3.121387199993478,-69
3.1216854999947827,-24
3.121997599984752,20
3.122292699990794,52
3.122606699995231,97
3.1228851999912877,0
3.123167999990983,-76
3.1234393999911845,-28
3.123710999992909,-42
3.1239805999794044,-41
3.1242511000018567,-24
3.124589199986076,4
3.1248401000048034,60
3.1251353999832645,-1
3.1254462999932002,65
3.1256937999860384,22
3.1259412999788765,19
3.1261972000065725,79
3.1264608000055887,39
3.1267304999928456,18
3.127024099987466,68
3.1273583000001963,5
3.127635699987877,8
3.1279458999924827,-25
3.1282316999859177,-30
3.1285021000076085,-34
3.128834500006633,19
3.1291057000053115,23
3.1293747999879997,14
3.129623899993021,72
3.1299628999840934,77
3.1302330000035,40
3.1305027999915183,17
3.1308375999797136,-13
3.131108600005973,-34
3.1313615999824833,-45
3.1316095999791287,-82
3.131860900000902,24
3.1321298999828286,17
3.132443399983458,-22
3.1326968999928795,26
3.132942700001877,-8
3.1331961999821942,-69
3.133442999998806,38
3.1336957000021357,27
3.1339617999910843,-17
3.1342341999989003,-18
3.1344994999817573,-44
3.1347527999896556,42
3.1350879999808967,13
3.135357599996496,13
3.1356631999951787,-7
3.1361467999813613,-47
3.1365176999825053,-29
3.136967900005402,-17
3.137366499984637,-13
3.137839899980463,-112
3.1383177999814507,-48
3.1386405999946874,-78
3.138946399994893,-40
3.1392516999912914,-95
3.1395073999883607,-28
3.139815999980783,-51
3.1400884999893606,-1
3.1403813999786507,26
3.1407120999938343,16
3.1409827999887057,5
3.1412490000075195,-2
3.141493100003572,5
3.141741900006309,38
3.142020400002366,58
3.1422953000001144,81
3.1425271999905817,6
3.142794799990952,43
3.143048700003419,19
3.1432951999886427,8
3.1435485999973025,-13
3.143795299984049,-35
3.144065900007263,-18
3.1443462999886833,-31
3.144587099988712,-33
3.144861699984176,-10
3.14512420000392,-3
3.1454635999980383,68
3.145713000005344,35
3.1459622999827843,-17
3.146211499988567,40
3.1464828999887686,-16
3.146746999991592,6
3.1470020999840926,-12
3.147336699999869,5
3.1476074999955017,23
3.1478716999990866,1
3.148127199994633,62
3.1484620999835897,49
3.148733899986837,28
3.1489973999850918,40
3.149252500006696,19
3.149578999989899,-36
3.149879599979613,-60
3.1501754999917466,-37
3.150462699995842,14
3.1507123000046704,-3
3.150982799998019,-6
3.15125209998223,-29
3.1515680000011344,-11
3.1517949999833945,-37
3.152045199996792,-34
3.1522954999818467,-76
3.1525607999938074,-18
3.152848099998664,-30
3.153256199992029,9
3.1537170999799855,-34
3.1540179000003263,40
3.1543365999823436,-73
3.1547542999906,-23
3.155088900006376,-70
3.1553679000062402,-32
3.155632499983767,-18
3.155963099998189,-56
3.1562181999906898,-104
3.156466399988858,-30
3.156712600000901,-28
3.156962899985956,-89
3.1572165999969,24
3.1574847000010777,15
3.1577470999909565,-21
3.1580035999941174,-51
3.158337400003802,-60
3.158608700003242,-80
3.1588601999974344,-10
3.159113600006094,-21
3.159366499981843,-70
3.1596284999977797,23
3.1599425000022165,-39
3.1602329000015743,-52
3.1604979999829084,-19
3.160751099989284,-43
3.1610872999881394,28
3.1613581999845337,42
3.161631099996157,55
3.161961899982998,64
3.162232300004689,72
3.162497599987546,61
3.1627508999954443,26
3.1630879000003915,-15
3.1633374999801163,-68
3.1635914999933448,27
3.1638374000031035,14
3.1641087000025436,-47
3.1643806000065524,-37
3.164711699995678,-70
3.1649660999828484,-44
3.1652525999816135,-51
3.1655871999973897,18
3.1658588999998756,25
3.1661367999913637,53
3.166442099987762,0
3.166712699981872,-16
3.166983100003563,12
3.1672354000038467,59
3.167491300002439,38
3.1677335999847855,2
3.16801910000504,11
3.1682716000068467,23
3.168568499997491,18
3.168818200007081,46
3.169140799989691,31
3.1695742000010796,40
3.1700152999837883,-9
3.17047489999095,-7
3.170819799997844,-52
3.171128999994835,-50
3.1714357000018936,7
3.1717338000016753,-3
3.17208990000654,-32
3.1723383000062313,-31
3.1725872999813873,-86
3.1728378999978304,-22
3.1730872000043746,-10
3.1733418999938294,-71
3.173588000005111,30
3.173859700007597,-2
3.1741085999819916,16
3.1744201999972574,13
3.1746755999920424,1
3.1749210999987554,-41
3.1751733999990392,30
3.1754234999825712,-3
3.1756703999999445,45
3.17592280000099,42
3.176170099992305,34
3.176422899996396,43
3.1766916000051424,3
3.1769625000015367,-28
3.177234100003261,8
3.177506699983496,7
3.177816299983533,-15
3.1780913999828044,19
3.1783375999948476,54
3.1785878999799024,35
3.178837899991777,19
3.179107899981318,32
3.179381599999033,42
3.1796273999789264,0
3.1799658999952953,55
3.1802227000007406,15
3.1804996999853756,-4
3.1808372999948915,-31
3.181108899996616,-10
3.181372299994109,-64
3.181635799992364,-76
3.181963099981658,-54
3.1822125999897253,-54
3.182461799995508,-41
3.1827130999881774,-53
3.182983200007584,5
3.183248499990441,-2
3.1835028000059538,-19
3.1838127999799326,-5
3.1840631999948528,-18
3.18431270000292,-47
3.184562399983406,-70
3.1848117999907117,-17
3.185061800002586,13
3.185333100002026,-28
3.185584299993934,70
3.1858374000003096,49
3.186266499978956,67
3.1866785000020172,38
3.187058799987426,-122
3.1874281000054907,-29
3.1878879999858327,4
3.188184300001012,-31
3.1884377999813296,-25
3.188687799993204,-22
3.1889378000050783,35
3.1892178999842145,37
3.1894650000031106,-17
3.1897333999804687,6
3.1900005000061356,-41
3.1903344999882393,-95
3.190605099982349,-87
3.1908774999901652,-86
3.1912124999798834,-58
3.1914632999978494,-37
3.1917118999990635,-36
3.1919621999841183,-69
3.192235399998026,0
3.1924827999901026,-25
3.1927553999994416,-12
3.193087799998466,12
3.1933603000070434,-19
3.1936232000007294,-24
3.1938755000010133,-74
3.194213899987517,-3
3.194462899991777,-7
3.194711999996798,12
3.194982599990908,-29
3.195247499999823,-23
3.1954992999962997,-13
3.1958371000073384,10
3.1961092999845278,40
3.196381499990821,18
3.1966920999984723,65
3.196966199990129,60
3.197212600003695,32
3.1974629999895114,26
3.1977110999869183,90
3.197983399993973,51
3.198248300002888,34
3.198503299994627,46
3.1988376999797765,-21
3.199107799999183,-37
3.19937679998111,-41
3.199629399983678,37
3.1999637999979313,0
3.2002117999945767,-15
3.20046199997887,-65
3.200712099991506,3
3.200983599992469,27
3.201252900005784,-18
3.2015658000018448,-51
3.2018373000028078,-69
3.202112800005125,-73
3.202487200003816,-13
3.2029399999883026,46
3.203344699984882,38
3.203729900007602,-62
3.204081599978963,-10
3.204421000002185,-83
3.204775399994105,-50
3.2051007999980357,-44
3.2053823999885935,2
3.205672099982621,-9
3.205924599984428,-10
3.2061692999850493,-50
3.2064227999944706,52
3.2066693999804556,0
3.2069229999906383,3
3.2071905999910086,56
3.2074622999934945,67
3.20773259998532,88
3.2080045999900904,68
3.2083661999786273,9
3.2086092999961693,21
3.208880299993325,10
3.2091917999787256,-23
3.209483899991028,7
3.2097475999908056,-10
3.2100019000063185,15
3.2103368999960367,45
3.210587499983376,-24
3.210842500004219,-11
3.211107799987076,-9
3.211383299989393,5
3.211627499986207,-46
3.2119616999989375,48
3.2122326999960933,46
3.212502099981066,59
3.212836699996842,15
3.2131100999831688,31
3.213377499982016,35
3.2136281999992207,-41
3.213962799985893,-60
3.2143149999901652,83
3.2145853999827523,47
3.214856799982954,46
3.2151254999917,31
3.215460899984464,45
3.215713199984748,15
3.2159612999821547,-38
3.2162102999864146,41
3.216468700004043,40
3.216710399981821,34
3.2169687999994494,40
3.217210000002524,-20
3.2174835999903735,-9
3.2177459999802522,-5
3.2180216999840923,-30
3.2182931999850553,6
3.21856619999744,28
3.218857800005935,34
3.2192326999793295,45
3.2195854999881703,-37
3.220031300006667,38
3.2203640999796335,-21
3.2206813999800943,1
3.2209731999901123,17
3.221258899982786,-14
3.221649699989939,-93
3.2219311999797355,-35
3.2221946000063326,20
3.222464399994351,-37
3.2227126999932807,-29
3.222983399988152,-21
3.2232472999894526,-37
3.2235010000003967,-35
3.2238377000030596,23
3.2240877999865916,-10
3.224337099993136,-15
3.22458710000501,-24
3.2248594999837223,-86
3.225113099993905,-16
3.2253872999863233,-7
3.2256294999970123,-3
3.2259627000021283,-17
3.2262128999864217,-41
3.2264622999937274,3
3.226712100004079,-26
3.226982499996666,-84
3.2272523999854457,-70
3.227587000001222,-29
3.227857199992286,11
3.2281214999966323,3
3.228375899983803,-2
3.2287108000018634,22
3.2289821000013035,13
3.229253900004551,15
3.2295862000028137,-53
3.2298574000014924,-59
3.2301006999914534,43
3.2303673999849707,20
3.230609499994898,5
3.2308651999919675,108
3.231129799998598,42
3.231463200005237,4
3.231737599999178,-16
3.2320000999898184,-38
3.2323386000061873,-29
3.2325870000058785,-58
3.2328580000030342,-58
3.2331019999983255,-16
3.2333875999902375,-35
3.233669799985364,-37
3.233925199980149,-26
3.2342562999983784,-41
3.2345474000030663,6
3.2347964999789838,-47
3.2350456999847665,1
3.2353127999813296,5
3.2355840999807697,-4
3.2363652999920305,17
3.2368353999918327,-128
3.2372778999852017,-39
3.237598199979402,-18
3.238038899988169,-46
3.2383664999797475,-64
3.238718799984781,-25
3.239026399998693,-15
3.23930119999568,-35
3.239571199985221,27
3.239840299997013,-26
3.2401130000071134,-16
3.240362299984554,-44
3.240620399999898,35
3.2409231000056025,-39
3.2411780999973416,-67
3.241424299980281,1
3.241673799988348,-29
3.241925499984063,41
3.242216399987228,-36
3.2424658999952953,29
3.2427159999788273,35
3.2429657999891788,18
3.2432147999934386,89
3.2434674999967683,62
3.2437370999832638,16
3.2440087999857496,19
3.244319599994924,54
3.2445706999860704,59
3.244820799998706,14
3.2450661000038963,59
3.245320099988021,29
3.245565199991688,23
3.245819500007201,38
3.246086600003764,14
3.246362499980023,7
3.2466145000071265,-13
3.246875999990152,-16
3.2472120999882463,18
3.2474833999876864,3
3.2477253999968525,75
3.2479926999949384,26
3.2482394999824464,0
3.2485013999976218,21
3.2488375999964774,84
3.249107499985257,91
3.2493794999900274,55
3.249649799981853,57
3.2499189999944065,46
3.2501691999787,33
3.2504187999875285,2
3.250670399982482,41
3.250941899983445,35
3.2511957999959122,33
3.251461899984861,-20
3.2517391000001226,0
3.251990199991269,38
3.2522816999990027,35
3.252601999993203,24
3.252885399997467,62
3.253202299994882,-16
3.253496899997117,-34
3.2540143999794964,-97
3.254340499988757,-44
3.2547200999979395,-10
3.2549920000019483,-27
3.2552701999957208,-91
3.2555715999915265,-59
3.25586239999393,-10
3.2561700999794994,-34
3.2564235999889206,19
3.2566763999930117,-22
3.2569211999943946,22
3.2571742000000086,-10
3.2574213999905623,-43
3.2576917999831494,-37
3.2579403999843635,-81
3.258212899992941,-69
3.258466800005408,-24
3.2587118999799713,-40
3.258982700004708,-70
3.2592555999872275,-48
3.259588499990059,3
3.259858399978839,5
3.260131899995031,-26
3.260461400001077,42
3.260731999995187,45
3.2610106999927666,36
3.2613158999884035,-76
3.2615877999924123,-43
3.2618581999849994,-68
3.2621096999791916,24
3.2623718999966513,16
3.2626249000022653,2
3.2629408999928273,-52
3.2631951999792363,33
3.2634626000071876,13
3.263756400003331,-14
3.264003899996169,17
3.2643375000043306,0
3.2645919999922626,-93
3.2648684000014327,-9
3.265132200001972,-68
3.2654216999944765,3
3.265669899992645,-42
3.2659230999997817,-17
3.2661900999955833,-25
3.266462900006445,-14
3.2667333999997936,-56
3.2669966999965254,-2
3.2672514999867417,-80
3.267586600006325,0
3.2678622999810614,8
3.2681096000014804,-32
3.26837439998053,-6
3.268627599987667,-40
3.268941199989058,64
3.2692160999868065,2
3.2695581000007223,75
3.2700082999945153,-84
3.2704270999820437,24
3.2706993999890983,-3
3.2710024999978486,-5
3.271370799979195,-52
3.2717120999877807,-66
3.272015599999577,-32
3.2723164999915753,-39
3.2725659999996424,-30
3.2728163999854587,-35
3.273086400004104,-84
3.273358599981293,-67
3.2736310999898706,-55
3.273941699997522,3
3.2742125999939162,4
3.2744839999941178,19
3.274755599995842,9
3.2750870999880135,-39
3.275360300001921,-30
3.2756131000060122,45
3.275865599978715,27
3.2761067999817897,13
3.2763595999858808,81
3.2766214000002947,59
3.2768753999844193,12
3.2772123999893665,-8
3.2774845999956597,-22
3.277746899984777,-59
3.2780016000033356,54
3.2783379000029527,-1
3.278588099987246,-49
3.27883669998846,-31
3.279087699978845,54
3.2793579999997746,14
3.2796304999792483,24
3.279877699998906,0
3.2802120999840554,-69
3.28046280000126,2
3.280712899984792,-30
3.280966399994213,-84
3.281212100002449,9
3.2814627999905497,11
3.281732799980091,-19
3.281997499987483,-27
3.282252300006803,42
3.2825884000048973,-7
3.282860699982848,-14
3.2831243999826256,-3
3.2833859999955166,-12
3.2836279000039212,-61
3.2839403999969363,-19
3.2841905999812298,-50
3.2844620999821927,-92
3.2847337999846786,-105
3.28500519998488,-91
3.285339499998372,-25
3.285625999997137,6
3.2859647999866866,47
3.2862689000030514,3
3.2867267999972682,16
3.287039199989522,-3
3.287393999984488,-69
3.28775940000196,-83
3.288110299996333,-40
3.288379300007364,-104
3.288674199982779,-20
3.2889426999900024,-66
3.289195799996378,-99
3.2894420999800786,11
3.2896955999895,16
3.2899464999791235,-48
3.2901907000050414,64
3.290440899989335,12
3.2906955999787897,-10
3.290965699998196,57
3.2912116999796126,47
3.29146189999301,20
3.291711199999554,57
3.291963299998315,0
3.2922328999848105,-20
3.2924973999906797,-4
3.2927527999854647,0
3.2930863999936264,81
3.293357399990782,105
3.29362690000562,46
3.293982999981381,28
3.2942554999899585,-79
3.2945712999789976,-26
3.2948153000033926,-32
3.2950650999846403,-76
3.2953150999965146,8
3.2955660999868996,-4
3.2958623000013176,-59
3.296285299991723,-31
3.296531900006812,59
3.296781499986537,74
3.296994599979371,-13
3.2972191000008024,4
3.297449899982894,-100
3.2976789999811444,15
3.2979090999870095,42
3.2981388999905903,30
3.298427300003823,0
3.2986556999967434,22
3.298869199992623,-24
3.299114699999336,-41
3.29934470000444,-10
3.2995724999927916,-57
3.299801799992565,44
3.30003189999843,12
3.3002395999792498,-42
3.3004616999824066,-41
3.3006731999921612,-44
3.3008969000075012,21
3.301151099993149,-11
3.301418699993519,19
3.3016540999815334,-23
3.3018656999920495,-51
3.302090599987423,-82
3.3023416999785695,11
3.3026203000044916,-17
3.302957799984142,15
3.303233899991028,-19
3.3035916999797337,-23
3.3040532000013627,27
3.30434659999446,12
3.304696299979696,-42
3.3049449999816716,-22
3.305193699983647,-24
3.305426599981729,60
3.305675599985989,-20
3.3059256999986246,24
3.306152499979362,-24
3.306403599999612,-49
3.306651899998542,-19
3.306906399986474,-25
3.307154799986165,-50
3.3074057000048924,14
3.30765479998081,-57
3.3079052999964915,27
3.3081698000023607,25
3.308405699994182,4
3.3086542999953963,52
3.3089048999827355,32
3.3091567999799736,39
3.3094189999974333,13
3.3096550999907777,17
3.3099048000003677,23
3.3101548999838997,-10
3.310405800002627,-16
3.3106547000061255,-68
3.3109047999896575,-26
3.311154800001532,-29
3.3114080999803264,-78
3.3116579999914393,22
3.3119078000017907,16
3.3121584999898914,80
3.312407699995674,41
3.3126584999845363,26
3.312907499988796,68
3.313157600001432,42
3.313416499993764,16
3.3136665000056382,37
3.313937500002794,23
3.314208299998427,23
3.314479199994821,28
3.314748499979032,12
3.31508319999557,42
3.3153547999972943,11
3.315622900001472,18
3.3159593000018504,-37
3.316243899986148,-35
3.316549099981785,-30
3.3168392999796197,31
3.3170895999937784,-14
3.317336999985855,-15
3.317587099998491,-1
3.31783769998583,-66
3.3181094999890774,-82
3.3183725999842864,-35
3.318626599997515,-22
3.3189637000032235,5
3.3192317000066396,-33
3.3195608999812976,29
3.3200245999905746,41
3.320436099980725,1
3.320892499992624,-68
3.321239599987166,-42
3.3215605999866966,-14
3.3218600999971386,-18
3.3221110999875236,38
3.322400499979267,10
3.322689699998591,-6
3.322938500001328,17
3.3231907000008505,89
3.3234456999925897,51
3.3236919000046328,32
3.323963200004073,32
3.324212399980752,-25
3.3244617999880575,-18
3.324713399983011,-23
3.3249846999824513,-77
3.325236300006509,-11
3.325471699994523,-27
3.3257498999882955,-25
3.326087900000857,37
3.326359099999536,22
3.326637499994831,37
3.326921100000618,40
3.327172999997856,51
3.327421099995263,7
3.327691699989373,-5
3.327961899980437,-11
3.328232500003651,20
3.3284976999857463,9
3.3287623999931384,49
3.329066599981161,55
3.329316599993035,15
3.3295666000049096,42
3.3298162999853957,16
3.3300862000032794,23
3.330357600003481,-5
3.3306265999854077,25
3.3309625999827404,-2
3.331232500000624,-4
3.3315079000021797,-23
3.3318187999830116,54
3.3320675999857485,0
3.332317799999146,-43
3.332572399987839,32
3.332816299982369,2
3.333070199994836,5
3.333320999983698,45
3.3335881999810226,19
3.333858500001952,43
3.334122700005537,11
3.3343764999881387,28
3.33471239998471,-49
3.3349620999943,37
3.335211400000844,5
3.335482599999523,6
3.335823100002017,5
3.3361297999799717,-38
3.336506299994653,8
3.336861099989619,30
3.3374012999993283,-58
3.3377591999887954,-17
3.3381183999881614,91
3.338380400004098,-6
3.3387130000046454,-45
3.338983299996471,-52
3.3392797999840695,-24
3.33958359999815,47
3.3398551999998745,44
3.3401264999993145,44
3.3404611999867484,48
3.3407322999846656,23
3.340997099992819,27
3.341248699987773,21
3.341587000002619,-51
3.3418367999838665,-67
3.342090999998618,-5
3.3423376999853645,18
3.3426069999986794,-7
3.3428715000045486,-19
3.3431264999962877,66
3.3434613999852445,-34
3.343732799985446,-30
3.3439977999951225,-26
3.344249999994645,-3
3.344586999999592,-30
3.3448364000068977,-75
3.345086599991191,-19
3.345373899996048,-24
3.3456175999890547,-11
3.3458812999888323,-89
3.346191099990392,-22
3.346462099987548,-22
3.346733599988511,-31
3.34698489998118,-28
3.3472360000014305,-60
3.3475007999804802,15
3.347816099994816,-3
3.3480707999842707,-23
3.3483372000046074,-91
3.3486080000002403,-76
3.348871499998495,-50
3.349143700004788,-50
3.349443099985365,32
3.3496909999812488,-25
3.34994449999067,3
3.3501908000034746,-7
3.3504448999883607,-86
3.350711199978832,-36
3.3509834999858867,-44
3.351215999980923,-90
3.351462399994489,3
3.351712100004079,-26
3.3519625999906566,-30
3.352255599980708,73
3.352564999979222,-46
3.3528168000048026,-16
3.3532008999900427,-69
3.353544299985515,-5
3.35381430000416,-44
3.3541841999976896,-40
3.3545103000069503,-8
3.354801499983296,-25
3.3552646999887656,33
3.3556988000054844,17
3.356039599981159,-44
3.35633670000243,37
3.3566062999889255,20
3.35686909998185,26
3.3571214999828953,-3
3.3574628999922425,-7
3.3577061999822035,71
3.357963499991456,29
3.3582095000019763,5
3.35846620000666,48
3.358712099987315,7
3.358981600002153,-1
3.3592491000017617,38
3.359583699988434,20
3.3598538999794982,-6
3.36012159998063,-37
3.360461899981601,-92
3.3607319000002462,-68
3.360998899996048,-77
3.361332600004971,-18
3.361590199987404,-19
3.361836399999447,-47
3.3621077999996487,-46
3.362373199983267,-45
3.3626271999964956,-11
3.362963599996874,6
3.3633151999965776,58
3.3635862999944948,28
