y,dir,32368,32408,32448,32488,32528,32568,32608,32648,32688,32728,32768,32808,32848,32888,32928,32968,33008,33048,33088,33128,33168
32368,fwd,40911,40893,40396,39032,38910,38942,38747,38497,38640,38696,38585,38604,38725,38632,38400,38602,38621,38588,38511,38502,38443
32368,back,38388,38413,38439,38391,38317,38222,38327,38350,38391,38397,38394,38373,38359,38360,38343,38289,38320,38346,38367,38405,38312
32482,fwd,38350,38326,38271,38212,38156,38152,38174,38169,38163,38147,38134,38083,38054,38059,38178,38110,38034,37951,37935,37988,38054
32482,back,37882,37824,37895,38007,38142,38091,38166,38119,38073,38004,37919,37877,37883,37989,37947,38052,38010,37862,37816,37890,37961
32597,fwd,37890,37916,37921,37887,37835,37815,37825,37877,37891,37872,37846,37812,37797,37797,37970,38015,38011,37983,37943,37924,37917
32597,back,37835,37846,37793,37822,37824,37819,37817,38007,38024,38052,37914,37782,37757,37754,37780,37717,37709,37698,37680,37739,37792
32711,fwd,37793,37745,37690,37671,37649,37615,37606,37542,37592,37593,37561,37656,37599,37644,37703,37593,37507,37492,37471,37433,37468
32711,back,37645,37593,37563,37581,37616,37595,37662,37792,37652,37487,37505,37552,37532,37534,37574,37565,37497,37526,37552,37488,37489
32825,fwd,37660,37660,37655,37592,37533,37510,37506,37535,37564,37580,37595,37615,37630,37576,37561,37525,37526,37533,37525,37510,37487
32825,back,37480,37463,37441,37432,37477,37478,37503,37465,37452,37461,37446,37449,37457,37459,37454,37495,37515,37519,37524,37496,37495
32939,fwd,37492,37473,37483,37455,37400,37473,37454,37428,37423,37432,37426,37421,37405,37417,37418,37397,37376,37389,37380,37373,37342
32939,back,37623,37607,37622,37577,37492,37413,37393,37372,37383,37393,37414,37434,37390,37437,37468,37451,37431,37415,37394,37356,37292
33054,fwd,37605,37587,37536,37496,37488,37493,37490,37491,37484,37482,37478,37435,37433,37437,37430,37425,37454,37450,37457,37458,37454
33054,back,39308,39375,38525,38176,38021,38087,37934,38265,38361,38131,38004,37992,37618,37377,37358,37358,37396,37423,37429,37442,37454
33168,fwd,38851,38501,38518,39247,39518,39597,39497,39099,39145,39081,39044,38981,39007,39078,39166,39114,38908,38846,38744,38712,38647
33168,back,38928,38826,38811,38896,38892,38861,38852,38831,38808,38839,38831,38761,38818,38888,38853,38791,38745,38716,38681,38652,38607
