y,dir,28768,29168,29568,29968,30368,30768,31168,31568,31968,32368,32768,33168,33568,33968,34368,34768,35168,35568,35968,36368,36768
28768,fwd,42226,40606,40484,40376,40302,40188,40093,40028,39699,39720,39350,39089,38942,38925,38762,38661,38583,38506,38426,38331,38265
28768,back,39157,39139,39096,39094,39056,38996,39001,38931,38819,38779,38756,38702,38659,38606,38565,38522,38416,38397,38331,38263,38249
30768,fwd,38857,38732,38696,38615,38543,38475,38436,38363,38249,38271,37899,37777,37713,37650,37575,37497,37425,37337,37408,37365,37292
30768,back,38203,38241,38200,38226,38161,38134,38064,38034,37980,37935,37869,37669,37698,37642,37595,37496,37479,37434,37367,37313,37277
32768,fwd,38104,37982,37916,37885,37805,37746,37735,37637,37603,37564,37537,37497,37474,37479,37428,37391,37355,37307,37250,37200,37150
32768,back,38756,38708,38653,38586,38525,38518,38490,38429,38384,38322,38291,38269,38205,38186,38149,38112,37298,37340,37284,37292,37134
34768,fwd,38384,38371,38275,38208,38167,38142,38078,38019,37976,37922,37837,37795,37727,37644,37638,37594,37507,37445,37407,37329,37268
34768,back,38127,38085,38033,38013,37953,37937,37910,37858,37834,37792,37803,37753,37686,37597,37605,37483,37440,37387,37349,37323,37274
36768,fwd,37666,37564,37668,37598,37551,37657,37527,37440,37373,37345,37259,37146,37054,37036,36943,36856,36820,36809,36777,36661,36629
36768,back,37708,37671,37616,37523,37574,37505,37492,37384,37223,37247,37173,37137,37040,36997,37029,36919,36813,36923,36765,36645,36652
