y,dir,32368,32408,32448,32488,32528,32568,32608,32648,32688,32728,32768,32808,32848,32888,32928,32968,33008,33048,33088,33128,33168
32368,fwd,40527,40254,39981,39708,39435,39162,38889,38616,38343,38070,38313,38394,38232,38209,38356,38225,38283,38194,38192,38250,38180
32368,back,38348,38356,38345,38345,38344,38325,38311,38304,38308,38305,38298,38283,38264,38267,38269,38339,38251,38234,38197,38202,38218
32441,fwd,38360,38337,38339,38649,38854,38831,38813,38791,38771,38758,38739,38727,38709,38698,38686,38677,38662,38646,38638,38623,38617
32441,back,38372,38260,38243,38292,38280,38350,38314,38354,38294,38084,38357,38630,38623,38606,38612,38609,38592,38596,38604,38607,38608
32513,fwd,38373,38319,38446,38173,38131,38299,38267,38110,38416,38143,38223,38018,38323,38178,38368,38099,38238,38168,38315,38133,38066
32513,back,38253,38081,38134,38161,38098,38100,38151,38151,37994,38178,37958,38148,37914,38155,37998,38263,37986,38097,38237,38078,38155
32586,fwd,38187,38056,38161,38059,38101,37978,38163,38056,38210,37958,38191,37936,38229,37970,38313,38318,38399,38487,38243,38321,38077
32586,back,38090,38102,38106,38090,38076,38071,38070,38057,38053,38057,38039,38028,38030,38021,37995,37970,37983,37981,38011,38069,38245
32659,fwd,38085,38073,38078,38067,38057,38035,38023,38020,38021,37999,38025,38005,37990,37994,37989,37957,37933,37918,37913,37915,37916
32659,back,38039,38039,38037,38022,38025,38020,38016,38007,37992,37995,37991,37975,37974,37970,37959,37957,37943,37935,37928,37913,37910
32732,fwd,38030,38022,38007,38010,37972,37990,38015,37968,37979,37974,37955,37967,37942,37950,37918,37952,37925,37940,37880,37997,37882
32732,back,38079,38089,38061,38073,38048,38060,38034,38045,38027,38051,38082,38019,38104,38066,38026,37927,38069,38023,38145,38051,37985
32804,fwd,38082,38021,38023,38020,38009,38003,37998,37993,38000,37995,37986,37973,37966,37963,37948,37940,37938,37924,37918,37903,37883
32804,back,37814,37941,37988,37984,37981,37978,37967,37963,37954,37949,37947,37954,37955,37952,37951,37938,37925,37906,37894,37880,37877
32877,fwd,37774,37744,37730,37725,37717,37712,37696,37689,37700,37694,37687,37687,37683,37685,37683,37674,37645,37583,37548,37539,37547
32877,back,37511,37511,37508,37509,37500,37475,37405,37434,37451,37471,37492,37485,37487,37494,37489,37510,37517,37530,37512,37522,37532
32950,fwd,37502,37494,37488,37464,37452,37449,37439,37440,37434,37436,37422,37415,37410,37406,37398,37399,37393,37385,37380,37378,37366
32950,back,37483,37481,37486,37493,37476,37478,37477,37472,37400,37408,37420,37417,37409,37403,37400,37389,37374,37375,37366,37368,37362
33023,fwd,37479,37482,37467,37457,37442,37427,37423,37431,37701,37850,37970,38052,38111,38133,38164,38170,38198,38222,38217,38206,38201
33023,back,38095,38088,38077,38070,38062,38023,38082,38111,38117,38115,38109,38111,38103,38086,38098,38125,38149,38179,38195,38205,38209
33095,fwd,38097,38106,38100,38088,38084,38083,37844,37706,37643,37671,37657,37637,37632,37615,37596,37583,37580,37597,37595,37597,37588
33095,back,37458,37452,37449,37453,37454,37451,37451,37446,37447,37449,37443,37439,37430,37430,37418,37390,37368,37328,37423,37569,37581
33168,fwd,37459,37457,37448,37442,37439,37442,37419,37410,37414,37418,37420,37412,37406,37396,37393,37386,37377,37378,37370,37369,37364
33168,back,37433,37433,37436,37442,37438,37435,37434,37437,37428,37421,37408,37392,37381,37364,37354,37344,37340,37341,37344,37347,37358
