y,dir,17768,19268,20768,22268,23768,25268,26768,28268,29768,31268,32768,34268,35768,37268,38768,40268,41768,43268,44768,46268,47768
17768,fwd,38098,38441,39407,39469,39206,38968,39122,39388,39522,39610,39114,38531,38836,38313,37870,37413,37259,37099,36830,36293,36562
17768,back,38178,38326,38036,37622,37429,37270,37076,37013,36965,36467,36113,36117,35672,35860,36054,35785,35493,35830,36340,36420,36612
21518,fwd,38291,38714,38483,38189,37945,37777,37656,37547,37345,37063,36664,36516,36438,36271,36121,36333,36246,36022,35453,35313,35419
21518,back,38090,37664,37599,36927,36817,36599,36608,36655,36728,36590,36323,36019,35892,35901,35902,36361,36272,35874,35588,35391,35334
25268,fwd,38579,38912,39356,39509,39524,39531,39338,38872,38707,38624,38616,38539,38720,38713,38459,38096,37838,37583,37296,37300,37080
25268,back,41059,40877,40675,40467,40281,40170,39980,39783,39542,39321,39212,39020,38734,38511,38312,38088,37782,37278,37092,36955,36932
29018,fwd,41022,40930,40695,40558,40389,40092,39629,39103,38651,38104,37574,37238,36597,35969,35791,35710,35540,35593,36159,36492,36883
29018,back,42089,41937,41733,41484,41264,40999,40758,40554,40412,40165,39933,39684,39418,39218,38899,38797,38725,38484,38141,37687,37186
32768,fwd,42185,42299,42352,42256,42372,42572,42533,42417,42169,41582,41405,41263,41113,40958,40521,40212,40108,39916,39706,39124,38879
32768,back,42774,42597,42441,42288,42102,41907,41731,41558,41324,40913,40376,39865,39465,39120,39118,38960,38743,38548,38519,38689,38696
36518,fwd,42919,43087,43113,42794,41527,40252,39124,39058,40011,39463,38216,38833,39113,39085,39173,39028,39191,39512,39179,38465,37963
36518,back,40610,40906,40911,40689,40384,40290,40179,40064,39905,39584,39355,39082,38770,38398,38084,37859,37718,37526,37472,37468,37577
40268,fwd,39866,39882,39651,38973,38837,38521,38308,38625,38308,37655,37984,37595,37312,37098,36685,36357,36359,36142,35621,35246,35480
40268,back,39685,39336,38995,38515,38209,38109,37925,37824,37887,37689,37442,37013,36679,36902,36661,36403,36308,36152,35801,35520,35463
44018,fwd,39622,39438,39232,39059,38887,38719,38653,38539,37923,37226,36724,36468,36278,36005,36055,35948,35792,35652,35518,35254,34960
44018,back,38921,38851,38609,38447,38279,38071,37836,37556,37236,36965,36651,36257,36247,36221,36081,35843,35508,35297,34909,34506,34676
47768,fwd,38562,38143,37815,37681,37440,37134,36930,36628,36376,36237,36126,35915,35725,35622,35474,35346,35114,34863,34642,34356,34051
47768,back,35659,35730,35746,35466,35531,35678,35635,35461,35237,35051,34737,34507,34404,34210,34368,34712,34544,34310,34144,33965,33927
