y,dir,32368,32408,32448,32488,32528,32568,32608,32648,32688,32728,32768,32808,32848,32888,32928,32968,33008,33048,33088,33128,33168
0,fwd,39048,39320,39102,39038,38947,38967,38935,38941,38904,38653,38470,38491,38496,38505,38509,38474,38459,38302,38242,38285,38301
0,back,39048,39320,39102,39038,38947,38967,38935,38941,38904,38653,38470,38491,38496,38505,38509,38474,38459,38302,38242,38285,38301
1,fwd,38431,38361,38343,38370,38372,38362,38320,38303,38322,38323,38229,38173,38156,38162,38188,38184,38175,38171,38154,38149,38119
1,back,38431,38361,38343,38370,38372,38362,38320,38303,38322,38323,38229,38173,38156,38162,38188,38184,38175,38171,38154,38149,38119
2,fwd,38205,38202,38211,38186,38186,38187,38187,38169,38147,38140,38156,38126,38120,38096,38042,38041,38019,38033,38011,38046,38054
2,back,38205,38202,38211,38186,38186,38187,38187,38169,38147,38140,38156,38126,38120,38096,38042,38041,38019,38033,38011,38046,38054
3,fwd,38153,38122,38016,38003,37978,38025,37999,38026,38035,38056,38024,37957,37983,37935,37905,37882,37909,37883,37859,37850,37867
3,back,38153,38122,38016,38003,37978,38025,37999,38026,38035,38056,38024,37957,37983,37935,37905,37882,37909,37883,37859,37850,37867
4,fwd,38160,38080,38067,37985,37918,37937,37891,37916,37916,37867,37836,37844,37834,37794,37746,37749,37708,37645,37720,37765,37770
4,back,38160,38080,38067,37985,37918,37937,37891,37916,37916,37867,37836,37844,37834,37794,37746,37749,37708,37645,37720,37765,37770
5,fwd,37814,37769,37786,37791,37792,37767,37713,37670,37675,37684,37670,37653,37632,37660,37633,37663,37620,37579,37599,37598,37610
5,back,37814,37769,37786,37791,37792,37767,37713,37670,37675,37684,37670,37653,37632,37660,37633,37663,37620,37579,37599,37598,37610
6,fwd,37788,37775,37762,37731,37725,37719,37747,37771,37748,37706,37690,37696,37689,37685,37704,37660,37646,37630,37638,37652,37680
6,back,37788,37775,37762,37731,37725,37719,37747,37771,37748,37706,37690,37696,37689,37685,37704,37660,37646,37630,37638,37652,37680
7,fwd,37835,37796,37786,37791,37792,37784,37775,37748,37730,37720,37699,37698,37698,37693,37697,37689,37658,37598,37628,37653,37641
7,back,37835,37796,37786,37791,37792,37784,37775,37748,37730,37720,37699,37698,37698,37693,37697,37689,37658,37598,37628,37653,37641
8,fwd,37758,37752,37752,37737,37742,37745,37742,37719,37694,37698,37708,37673,37674,37666,37678,37659,37651,37645,37679,37627,37658
8,back,37758,37752,37752,37737,37742,37745,37742,37719,37694,37698,37708,37673,37674,37666,37678,37659,37651,37645,37679,37627,37658
9,fwd,37700,37695,37693,37690,37677,37685,37663,37661,37653,37635,37580,37620,37628,37637,37635,37593,37507,37536,37568,37567,37560
9,back,37700,37695,37693,37690,37677,37685,37663,37661,37653,37635,37580,37620,37628,37637,37635,37593,37507,37536,37568,37567,37560
