y,dir,32368,32408,32448,32488,32528,32568,32608,32648,32688,32728,32768,32808,32848,32888,32928,32968,33008,33048,33088,33128,33168
32368,fwd,40427,40270,40133,40010,39925,39851,39756,39681,39658,39649,39639,39654,39651,39646,39642,39633,39629,39622,39613,39613,39599
32368,back,39255,39276,39294,39302,39326,39356,39393,39451,39507,39594,39622,39613,39612,39616,39613,39615,39614,39601,39601,39602,39591
32441,fwd,39242,39227,39202,39167,39139,39109,39063,39015,38971,38932,38898,38873,38849,38833,38806,38800,38808,38805,38781,38762,38735
32441,back,38756,38749,38746,38747,38742,38746,38757,38757,38756,38747,38736,38732,38720,38729,38734,38721,38718,38708,38709,38714,38727
32513,fwd,38759,38762,38764,38757,38756,38751,38749,38744,38739,38739,38742,38732,38718,38712,38701,38691,38675,38668,38667,38659,38647
32513,back,38580,38589,38590,38598,38604,38618,38614,38611,38616,38619,38608,38595,38592,38587,38586,38591,38601,38605,38612,38619,38632
32586,fwd,38581,38580,38573,38564,38558,38555,38550,38543,38531,38528,38523,38522,38514,38509,38501,38496,38487,38484,38479,38481,38477
32586,back,38574,38563,38559,38553,38542,38527,38517,38518,38504,38505,38501,38503,38501,38500,38491,38484,38481,38485,38478,38477,38473
32659,fwd,38578,38580,38564,38559,38556,38548,38539,38530,38526,38517,38511,38512,38505,38499,38497,38492,38480,38475,38451,38435,38416
32659,back,38445,38449,38445,38449,38444,38444,38440,38437,38426,38419,38411,38411,38395,38394,38383,38374,38372,38379,38380,38388,38406
32732,fwd,38446,38444,38363,38325,38352,38396,38427,38445,38461,38461,38455,38456,38457,38452,38453,38459,38442,38423,38401,38352,38325
32732,back,38377,38377,38360,38346,38336,38309,38307,38312,38312,38316,38314,38310,38308,38293,38303,38308,38301,38302,38294,38292,38300
32804,fwd,38383,38373,38364,38351,38340,38330,38320,38311,38303,38296,38304,38292,38284,38289,38289,38283,38272,38270,38260,38248,38249
32804,back,38321,38320,38312,38300,38299,38298,38299,38296,38285,38279,38278,38268,38263,38256,38256,38257,38246,38242,38238,38239,38246
32877,fwd,38295,38291,38288,38292,38278,38254,38251,38244,38238,38236,38228,38221,38227,38213,38202,38188,38166,38185,38205,38197,38180
32877,back,38260,38239,38223,38207,38211,38224,38223,38222,38233,38237,38222,38213,38195,38196,38194,38177,38162,38145,38146,38150,38163
32950,fwd,38262,38265,38271,38264,38257,38264,38257,38234,38220,38209,38202,38191,38184,38186,38195,38197,38193,38180,38183,38179,38175
32950,back,38280,38284,38276,38266,38237,38230,38220,38206,38187,38186,38198,38202,38202,38193,38185,38176,38169,38166,38172,38171,38173
33023,fwd,38282,38287,38295,38298,38291,38279,38279,38267,38255,38260,38272,38278,38275,38279,38279,38283,38284,38277,38278,38275,38271
33023,back,38275,38271,38275,38273,38268,38254,38250,38246,38241,38247,38252,38253,38244,38236,38233,38233,38230,38226,38240,38258,38263
33095,fwd,38272,38270,38262,38238,38194,38160,38141,38127,38110,38104,38104,38099,38097,38104,38112,38114,38126,38109,38093,38085,38076
33095,back,38206,38208,38213,38208,38201,38185,38174,38159,38138,38123,38112,38103,38097,38073,38054,38044,38047,38057,38059,38059,38068
33168,fwd,38203,38211,38231,38220,38218,38210,38211,38224,38230,38245,38255,38238,38211,38201,38163,38143,38122,38107,38092,38073,38055
33168,back,38173,38175,38175,38159,38147,38132,38133,38134,38141,38132,38128,38115,38103,38098,38096,38092,38090,38085,38054,38051,38048
