y,dir,32368,32408,32448,32488,32528,32568,32608,32648,32688,32728,32768,32808,32848,32888,32928,32968,33008,33048,33088,33128,33168
32368,fwd,38844,38763,38757,38757,38771,38759,38736,38724,38702,38693,38694,38735,38723,38751,38753,38750,38730,38718,38709,38710,38696
32368,back,37989,38140,38163,37813,37869,38059,38203,38279,38326,38339,38112,38044,38522,38547,38530,38407,38577,38625,38617,38591,38577
32482,fwd,38030,38168,38221,37988,37893,37885,37804,37768,37749,37723,37775,37828,37933,38020,38067,38124,37929,37820,37790,37735,37729
32482,back,37893,37914,37899,37886,37871,37862,37883,37906,37919,37952,37981,37981,38027,38107,38129,38199,37921,37702,37732,37706,37727
32597,fwd,37886,37880,37829,37815,37762,37711,37537,38116,38056,37865,37769,37795,37869,37870,38026,38071,37769,37494,38019,38012,37905
32597,back,37818,37936,37937,37856,37769,37643,37554,37592,37686,37829,37783,37705,37691,37664,37671,37603,37567,37645,37729,37827,37902
32711,fwd,37696,37623,37560,37536,37494,37480,37557,37633,37675,37675,37627,37622,37567,37538,37547,37591,37576,37509,37463,37425,37398
32711,back,37606,37604,37587,37556,37522,37554,37754,37373,37633,37657,37720,37904,37876,37820,37609,37416,37534,37502,37487,37441,37376
32825,fwd,37540,37584,37580,37564,37573,37502,37262,37271,37246,37267,37251,37292,37301,37287,37276,37280,37317,37325,37291,37282,37298
32825,back,37431,37412,37360,37326,37254,37263,37263,37253,37248,37241,37237,37236,37246,37280,37300,37297,37294,37304,37298,37313,37321
32939,fwd,37428,37415,37410,37421,37328,37331,37328,37334,37323,37345,37313,37331,37331,37348,37334,37343,37338,37302,37271,37256,37206
32939,back,37090,37128,37195,37515,37083,37578,37443,37386,37678,37558,37512,37539,37167,37282,37147,37151,37182,37183,37194,37208,37200
33054,fwd,37345,37019,37362,36824,36807,36751,37158,37107,37131,37130,37046,37038,36984,36849,37174,37276,37201,37230,37173,37048,37137
33054,back,36945,36858,36943,36927,37002,37090,37005,37055,36987,37026,36977,36998,37043,37024,37003,36966,36942,37045,37279,37308,36915
33168,fwd,36979,36995,37032,37010,37010,36980,36964,36969,36944,36950,36951,36943,36982,36978,36981,36988,36972,36962,36915,36904,36857
33168,back,36880,36852,36841,36911,36935,36916,36912,36862,36888,36910,36893,36891,36860,36925,36892,36896,36887,36886,36894,36894,36857
