y,dir,17768,19268,20768,22268,23768,25268,26768,28268,29768,31268,32768,34268,35768,37268,38768,40268,41768,43268,44768,46268,47768
0,fwd,34740,35411,35265,34535,34126,33180,33208,32841,33182,33417,33610,33909,33464,33401,32463,32644,32224,32028,32338,32340,32451
0,back,34740,35411,35265,34535,34126,33180,33208,32841,33182,33417,33610,33909,33464,33401,32463,32644,32224,32028,32338,32340,32451
1,fwd,34205,35361,36745,36172,36415,35968,35726,35489,34962,34373,34610,34165,34145,34152,33547,33535,33713,33389,32559,32375,32912
1,back,34205,35361,36745,36172,36415,35968,35726,35489,34962,34373,34610,34165,34145,34152,33547,33535,33713,33389,32559,32375,32912
2,fwd,34468,35636,36746,36373,35771,35160,33872,33126,32563,33353,33172,32768,30939,30873,30653,31324,30841,32105,32609,34212,34635
2,back,34468,35636,36746,36373,35771,35160,33872,33126,32563,33353,33172,32768,30939,30873,30653,31324,30841,32105,32609,34212,34635
3,fwd,36402,37274,38250,38356,38053,38084,37459,37948,37085,36468,36299,36258,36305,36192,35871,35828,35433,34934,35031,34941,34659
3,back,36402,37274,38250,38356,38053,38084,37459,37948,37085,36468,36299,36258,36305,36192,35871,35828,35433,34934,35031,34941,34659
4,fwd,36087,37736,38774,39279,39316,39302,39041,38698,38430,38186,38006,37677,37539,37402,37345,37324,37165,36642,35955,35486,35232
4,back,36087,37736,38774,39279,39316,39302,39041,38698,38430,38186,38006,37677,37539,37402,37345,37324,37165,36642,35955,35486,35232
5,fwd,36547,37890,38749,38486,38078,37766,37524,37273,37190,36815,36659,36416,35910,36277,35615,35831,35973,35911,36356,36263,36558
5,back,36547,37890,38749,38486,38078,37766,37524,37273,37190,36815,36659,36416,35910,36277,35615,35831,35973,35911,36356,36263,36558
6,fwd,37844,39129,39884,38655,38353,38293,37643,37632,37074,36864,36411,36490,36079,36244,35670,35882,35855,35597,35326,35645,36312
6,back,37844,39129,39884,38655,38353,38293,37643,37632,37074,36864,36411,36490,36079,36244,35670,35882,35855,35597,35326,35645,36312
7,fwd,37955,39689,41074,41245,42399,41663,41639,40984,40600,40120,40151,40041,39948,39606,39420,39158,38996,38570,38511,38196,37802
7,back,37955,39689,41074,41245,42399,41663,41639,40984,40600,40120,40151,40041,39948,39606,39420,39158,38996,38570,38511,38196,37802
8,fwd,38984,41084,41406,41770,41249,41036,40791,40336,40031,39942,39702,39367,39058,39028,38705,38506,38152,38051,37984,37565,37574
8,back,38984,41084,41406,41770,41249,41036,40791,40336,40031,39942,39702,39367,39058,39028,38705,38506,38152,38051,37984,37565,37574
9,fwd,38959,40810,41531,40875,40799,40478,40379,40031,39909,39686,39300,39162,38943,38799,38632,38529,38189,37910,37785,37498,37696
9,back,38959,40810,41531,40875,40799,40478,40379,40031,39909,39686,39300,39162,38943,38799,38632,38529,38189,37910,37785,37498,37696
10,fwd,39227,41435,43456,44897,47123,48000,48000,46230,44200,45618,45997,45006,43873,43412,43103,43032,42809,42518,42326,42180,41921
10,back,39227,41435,43456,44897,47123,48000,48000,46230,44200,45618,45997,45006,43873,43412,43103,43032,42809,42518,42326,42180,41921
11,fwd,43956,46320,47074,48000,48000,48000,46929,46136,46181,46039,45825,45652,45343,44969,44634,44411,44081,43867,43617,43438,43207
11,back,43956,46320,47074,48000,48000,48000,46929,46136,46181,46039,45825,45652,45343,44969,44634,44411,44081,43867,43617,43438,43207
