y,dir,29768,30068,30368,30668,30968,31268,31568,31868,32168,32468,32768,33068,33368,33668,33968,34268,34568,34868,35168,35468,35768
29768,fwd,20809,22308,23808,24708,23356,22052,20552,19430,18530,17420,18320,18324,18310,17006,17906,17970,18270,18244,19674,19527,20560
29768,back,21288,20427,19821,19526,19221,18892,17744,17935,16644,17676,19176,20676,21251,21544,21223,21899,21962,22715,22184,21883,20899
30368,fwd,20800,20837,20537,20328,20959,21228,21201,19701,18201,16745,16892,15630,16530,15147,16054,15318,14418,15318,14034,14334,14634
30368,back,19988,21012,20769,20397,19478,19616,19446,19141,18241,18668,18368,17954,18070,17094,15704,15741,15159,14542,15442,14194,15359
30968,fwd,19107,18797,18682,18382,17482,17790,16890,17581,17281,16956,17841,17937,18086,18090,16727,15227,13727,13427,12413,12326,12000
30968,back,20778,19278,19578,18112,17552,16052,16830,16762,16462,16277,14777,14517,13600,13900,12405,12900,12000,12000,12000,12000,12000
31568,fwd,20074,19174,17674,16174,15718,15674,15607,15307,15728,15021,14472,15372,14472,15433,14314,15724,16063,16957,17668,16971,16832
31568,back,19050,19350,18218,17740,16935,17235,16134,15534,14034,14103,14403,14562,13606,13275,12375,13537,12037,12900,12495,13995,15446
32168,fwd,18310,18210,17880,17785,16793,16155,16025,15862,14683,15583,15123,15651,15945,14445,12945,12101,12038,12000,12000,12000,12000
32168,back,16827,17237,16874,16136,14649,13663,14536,13501,14438,13411,12900,12374,12000,12000,12000,12000,12000,12000,12000,12000,12000
32768,fwd,15905,15578,15197,15497,13997,15497,14161,15448,14912,16412,16195,17219,18534,17962,18472,17466,17416,15934,15452,14221,13139
32768,back,16076,15361,15009,14932,14681,13181,14329,13429,12900,12170,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
33368,fwd,16001,15950,15495,16724,17147,17013,16713,15213,13713,12616,12316,12300,12000,12542,12000,12302,12000,12000,12300,12215,12459
33368,back,15354,14238,13178,12537,13500,12000,12900,12000,12000,12000,12000,12000,12000,12000,13086,13200,12000,12349,12000,12339,12000
33968,fwd,15604,15831,14988,16488,16550,16344,17498,17019,16512,16164,14664,13164,12000,12000,12000,12000,12000,12000,12000,12000,12000
33968,back,15529,15453,13953,14100,12600,12478,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
